"participant","trialno","rotation","target","reachdev"
216571,88,60,135,-34.7164293488647
216571,89,60,75,-36.9702230332723
216571,90,60,135,-32.0619436828135
216571,91,60,105,-40.2842613566742
216571,92,60,45,-48.7476449747661
216571,93,60,45,-45.5598757901617
216571,94,60,75,-50.5560452195835
216571,95,60,105,-47.4382257930405
216571,96,60,135,-37.4534773755643
216571,97,60,105,-34.8997975591438
216571,98,60,75,-48.3187303626095
216571,99,60,135,-30.4561660065443
216571,100,60,45,-39.8859861686049
216571,101,60,75,-48.3198972114681
216571,102,60,45,-45
216571,103,60,135,-46.3260543767049
216571,104,60,105,-45.9637565320735
216571,105,60,135,-30.4561660065443
216571,106,60,45,-35.8659122760376
216571,107,60,75,-43.3041919728932
216571,108,60,105,-39.1123654849673
216571,109,60,45,-46.3478872801986
216571,110,60,75,-39.8193006387579
216571,111,60,105,-37.193504508394
216571,112,60,135,-35.2996080560542
216571,113,60,135,-34.8571363212373
216571,114,60,105,-31.6992442339936
216571,115,60,75,-51.1874342231907
216571,116,60,45,-39.7917214963268
216571,117,60,45,-52.5073466669497
216571,118,60,105,-41.7960812939735
216571,119,60,135,-38.6838115118032
216571,120,60,75,-46.0735741647464
216571,121,60,45,-31.8659776936037
216571,122,60,105,-48.2543665747121
216571,123,60,135,-43.6140821491878
216571,124,60,75,-44.4938677582762
216571,125,60,75,-40.3189691649338
216571,126,60,45,-44.3817242204833
216571,127,60,105,-41.8810173463664
216571,128,60,135,-42.7688253919687
216571,129,60,135,-45.7282969530764
216571,130,60,105,-51.8197701175025
216571,131,60,45,-50.3797015991254
216571,132,60,75,-49.4208209524668
216571,133,60,105,-52.177660735178
216571,134,60,75,-51.4100098292567
216571,135,60,45,-38.3618187070526
216571,136,60,135,-41.4087409627945
216571,137,60,105,-57.5247781881355
216571,138,60,75,-54.1975817095205
216571,139,60,135,-35.5793474424554
216571,140,60,45,-41.2007801769177
216571,141,60,75,-48.8860873697093
216571,142,60,105,-41.7788404069551
216571,143,60,45,-18.8860873697093
216571,144,60,135,-35.2175929681927
216571,145,60,135,-67.6014537084707
216571,146,60,45,-56.6258986433086
216571,147,60,75,-46.3895403340348
216571,148,60,105,-42.5443708314175
216571,149,60,45,-50.2168890318345
216571,150,60,135,-27.5335481751642
216571,151,60,105,-45.393262645553
216571,152,60,75,-61.9306821037178
216571,153,60,105,-52.323018265468
216571,154,60,135,-49.5139884580013
216571,155,60,45,-50.8859878330283
216571,156,60,75,-33.53955916855
216571,157,60,45,-46.4688007143858
216571,158,60,75,-53.0582745994368
216571,159,60,105,-48.0618495054952
216571,160,60,135,-43.4448404949328
216571,161,60,135,-37.7345531001609
216571,162,60,105,-41.0954241573884
216571,163,60,75,-61.3925289170151
216571,164,60,45,-51.4722703029031
216571,165,60,75,-49.8125377227718
216571,166,60,45,-55.8082309403198
216571,167,60,105,-50.9167283095515
216571,168,60,135,-45
216571,169,60,45,-50.6594818401625
216571,170,60,75,-52.6995900072263
216571,171,60,135,-36.1966943592706
216571,172,60,105,-50.4257721149082
216571,173,60,135,-47.7927023657133
216571,174,60,105,-56.3029506964264
216571,175,60,75,-54.8563453042129
216571,176,60,45,-33.7871789236881
216571,177,60,135,-37.438571572333
216571,178,60,105,-43.2267493753457
216571,179,60,75,-67.3039482779835
216571,180,60,45,-47.0545728809257
216571,181,60,135,-27.0185703030359
216571,182,60,75,-43.3392489033634
216571,183,60,45,-53.4816057940293
216571,184,60,105,-25.7726476482207
216571,185,60,105,-45.8014459761368
216571,186,60,135,-33.2875276889125
216571,187,60,75,-45.1972149536823
216571,188,60,45,-46.3693594409072
216571,189,60,135,-25.4480048267594
216571,190,60,45,-51.441600099335
216571,191,60,105,-40.7960264945
216571,192,60,75,-56.1406457577165
216571,193,-60,105,-36.7030477297407
216571,194,-60,45,-10.7230564102631
216571,195,-60,135,1.54815769897798
216571,196,-60,75,3.11134196037202
